"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","choice","scratch","rt","stamp","id"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","sunlight",,"46473","2017-02-24 17:36:22","1299"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","workplace",,"46010","2017-02-24 17:37:19","1300"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","15","0","traffic",,"46655","2017-02-24 17:37:55","1301"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","military",,"67430","2017-02-24 17:39:37","1302"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","4","25","1","MOUNTAIN","ELEPHANT, UMBRELLA, CHOCOLATE, LADDER, FOOTBALL, MOUNTAIN, MILITARY, WEDDING, BOOKSHELF, COMMUNITY, TRAFFIC, ","281471","2017-02-24 17:39:40","1303"
"A2LVCS009DMEAT
","cs_wg_v2_real4","3XM0HYN6NK09C6SRB2XMJ2T7WGCEPY","test","Memory","8","[0]","8","100","1",NULL,"computer, military, helicopter,
elephant, 
","128540","2017-02-24 17:39:47","1304"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","6","60","1","bookshelf",,"99583","2017-02-24 17:41:54","1305"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","helicopter",,"54305","2017-02-24 17:43:29","1306"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","0","30","1","chocolate","chocolate 60
helicopter 60","171365","2017-02-24 17:44:01","1307"
"A1RV2LERVS0A4H","cs_wg_v2_real4","3X4MXAO0BGPO5JUX9UVHA30M425WRO","test","Memory","8","[0]","8","100","1",NULL,"basket, bookshelf, chocolate, community, elephant, fortune, helicopter, mountain, machine, military, sunlight, structure, traffic, umbrella, wedding  ","474978","2017-02-24 17:44:34","1308"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","ELEPHANT","STRUCTURE, WEDDING, MOUNTAIN, UMBRELLA, DOORWAY, LADDER, FOOTBALL, MILITARY, COMMUNITY, TRAFFIC, STOMACH, HELICOPTER, ELEPHANT, MACHINE, BASKET","272688","2017-02-24 17:45:00","1309"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","1","25","1","traffic","Umbrella
traffic","50648","2017-02-24 17:45:33","1310"
"A3SGZ8OQXW5TQD","cs_wg_v2_real4","3C2NJ6JBKAIHE54Y23PTDCFNZYLN29","test","Memory","8","[0]","8","100","1",NULL,"mountain, bookshelf, elephant, structure, traffic, community, ladder, military, basket, wedding, chocolate, fortune, helicopter, umbrella, machine, stomach","172988","2017-02-24 17:46:51","1311"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","ELEPHANT","MILITARY 6
FOOTBALL 6
TRAFFIC 8
ELEPHANT 10","160864","2017-02-24 17:49:25","1312"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","6","30","1","HELICOPTER","UMBRELLA, MOUNTAIN, CHOCOLATE, ELEPHANT, LADDER, DOORWAY, TRAFFIC, BASKET, MILITARY, HELICOPTER, COMMUNITY, WEDDING, FOOTBALL","291866","2017-02-24 17:50:25","1313"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","0","70","1","HELICOPTER","HELICOPTER, MILITARY, WEDDING, LADDER, CHOCOLATE, DOORWAY, SUNLIGHT, KEYBOARD, ELEPHANT, MOUNTAIN, BOOKSHELF, FOOTBALL","226154","2017-02-24 17:51:39","1314"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","7","40","1","COMMUNITY","HELICOPTER, CHOCOLATE, ELEPHANT, UMBRELLA, MILITARY, BASKET, LADDER, FOOTBALL, WEDDING, MOUNTAIN, COMMUNITY, DOORWAY, TRAFFIC","101819","2017-02-24 17:52:35","1315"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","30","0","DOORWAY","chocOLate miliTAry mounTAin doorWAy ","183821","2017-02-24 17:53:16","1316"
"A1U7O93JY3WFMU","cs_wg_v2_real4","30BXRYBRP4YBGPGUDPJNWZYGHT7HWC","test","Memory","8","[0]","8","100","1",NULL,"HELICOPTER, BASKET, MOUNTAIN, WEDDING, FOOTBALL, HELICOPTER, DOORWAY, TRAFIC, MILITARY, UMBRELLA, ELEPHANT, CHOCOLATE, COMMUNITY, ","121115","2017-02-24 17:54:54","1317"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","1","40","1","ELEPHANT","HELICOPTER, BOOKSHELF, MOUNTAIN, FOOTBALL, DOORWAY, ELEPHANT, SUNLIGHT, KEYBOARD, CHOCOLATE","167786","2017-02-24 17:55:14","1318"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","4","40","1","ELEPHANT","MILITARY 7
UMBRELLA 7
ELEPHANT 9
SUNLIGHT 7
HELICOPTER 8","172674","2017-02-24 17:56:39","1319"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","2","25","1","TRAFFIC","ELEPHANT, HELICOPTER, BOOKSHELF, FOOTBALL, CHOCOLATE, DOORWAY, KEYBOARD, MOUNTAIN, SUNLIGHT, TRAFFIC","74002","2017-02-24 17:57:13","1320"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","20","1","KEYBOARD","UMBRELLA, BOOKSHELF, DOORWAY, FOOTBALL, MOUNTAIN, SUNLIGHT, WEDDING, KEYBOARD","54986","2017-02-24 17:58:38","1321"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","sunlight","football 4
sunlight 4","255684","2017-02-24 18:01:30","1322"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","HELICOPTER","FOOTBALL, HELICOPTER, DOORWAY, ELEPHANT, CHOCOLATE, MOUNTAIN, WEDDING, TRAFFIC, BOOKSHELF ","239250","2017-02-24 18:03:20","1323"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","football",,"73386","2017-02-24 18:04:09","1324"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","6","15","1","FOOTBALL","milITary choCOlate strUCture fooTBall","138298","2017-02-24 18:04:32","1325"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","0","60","1","BENEFITS","
LENGTHS","50077","2017-02-24 18:05:09","1326"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","7","20","1","SUNLIGHT","sunlight","46070","2017-02-24 18:05:46","1327"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","POKING","POKING","48473","2017-02-24 18:06:11","1328"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","5","60","1","FOOTBALL","ELEPHANT, BOOKSHELF, DOORWAY, KEYBOARD, SUNLIGHT, FOOTBALL, WEDDING, ","198549","2017-02-24 18:07:18","1329"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","1","60","1","elephant",,"156330","2017-02-24 18:07:24","1330"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","2","40","1","DISCOMBOBULATED",,"45685","2017-02-24 18:07:41","1331"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","STRUCTURE","COMMUNITY
STRUCTURE","63934","2017-02-24 18:08:32","1332"
"A2VN3OJKI3R6HE","cs_wg_v2_real4","35L9RVQFCOJYOLRPIP4MEBDJWDWHUD","test","Memory","8","[0]","8","100","1",NULL,"military, chocolate, traffic, sunlight, structure, helicopter, stomach, umbrella, football, ladder, wedding, keyboard, elephant, doorway","191050","2017-02-24 18:09:08","1333"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","3","40","0","EZEKIEL","EZEKIEL","46139","2017-02-24 18:09:28","1334"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","40","0","DOORWAY","KEYBOARD, DOORWAY","47389","2017-02-24 18:10:04","1335"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","30","0","MILITARY","COMMUNITY
STOMACH
MOUNTAIN
MILITARY","93969","2017-02-24 18:10:40","1336"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","4","25","1","CRATE",,"54680","2017-02-24 18:10:57","1337"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","70","1","HELICOPTOR","KEYBOARD CHOCOLATE HELICOPTOR","91116","2017-02-24 18:11:01","1338"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","STOMACH","STOMACH
","45882","2017-02-24 18:11:58","1339"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","7","30","0","FOOTBALL","KEYBOARD, BOOKSHELF, FOOTBALL, CHOCOLATE, HELICOPTER, TRAFFIC","78430","2017-02-24 18:12:06","1340"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","5","15","1","AMAZES","CRAZY
AMAZING
AMAZES
AMAZON","52861","2017-02-24 18:12:35","1341"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","WEDDING","ele wed","73341","2017-02-24 18:12:48","1342"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","3","25","1","UMBRELLA","UMBRELLA","47370","2017-02-24 18:13:16","1343"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","6","70","1","SERENDIPITY","SERENDIPITY
GREGARIOUS
DISINGENUOUS","52128","2017-02-24 18:14:14","1344"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","4","25","1","DOORWAY","un ","65389","2017-02-24 18:14:21","1345"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","4","60","1","FOOTBALL","FOOTBALL
","46473","2017-02-24 18:14:32","1346"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","0","20","1","sunlight",,"55296","2017-02-24 18:14:38","1347"
"A3HKVC1X7EMZU","cs_wg_v2_real4","36TFCYNS44BQ5PLKNUF9YICNQVDHX5","test","Memory","8","[0]","8","100","1",NULL,"BOOKSHELF, MILITARY, WEDDING, SUNLIGHT, DOORWAY, CHOCOLATE, HELICOPTER, FOOTBALL, TRAFFIC, ELEPHANT","143632","2017-02-24 18:14:51","1348"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","PHONES","PHONES
CLONES","49848","2017-02-24 18:15:32","1349"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","5","30","1","STOMACH","MACHINE
STOMACH
COMMUNITY
","47682","2017-02-24 18:15:37","1350"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","5","20","1","STOMACH","mountain stomach","56471","2017-02-24 18:15:40","1351"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","COMMUNITY","COMMUNITY
FOOTBALL
MACHINE","46724","2017-02-24 18:16:43","1352"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","1","15","1","structure",,"56306","2017-02-24 18:17:25","1353"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","6","40","1","ELEPHANT","COMMUNITY ELEPHANT ","82429","2017-02-24 18:17:43","1354"
"AGRKG3YT3KMD8","cs_wg_v2_real4","3U5NZHP4LR3LWGJT135S45QKOW4PHP","test","Memory","8","[0]","8","100","1",NULL,"MILITARY, BOOKSHELF, HELICOPTER, UMBRELLA, CHOCOLATE, DOORWAY, COMMUNITY, FOOTBALL, WEDDING, MOUNTAIN, ELEPHANT, MACHINE","126480","2017-02-24 18:17:49","1355"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","7","25","1","STRUCTURE","STOMACH
COMMUNITY
FOOTBALL
STRUCTURE","48522","2017-02-24 18:18:08","1356"
"A2KLJKDG90K1PP","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","0","40","1","ELEPHANT","MACHINE MILITARY COMMUNITY FORTUNE UMBRELLA FOOTBALL CHOCOLATE STOMACH SUNLIGHT ELEPHANT WEDDING STRUCTURE ","282996","2017-02-24 18:18:32","1357"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","7","30","1","CHOCOLATE","CHOCOLATE","68414","2017-02-24 18:19:15","1358"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters in the set: S, G, E, F, B, N, L.","0","[30,10,20,20,10,20,20,20,0,40,50,20,30,20,30,30,10,40,40,40]","2","15","0","football",,"53117","2017-02-24 18:19:42","1359"
"A1BSA7FVVJGZ15","cs_wg_v2_real4","3NOKK93PR195FF312OHBPQU3I9AEED","test","Memory","8","[0]","8","100","1",NULL,"FOOTBALL, STRUCTURE, WEDDING, STOMACH, MACHINE, COMMUNITY, HELICOPTER, LADDER, ELEPHANT, ","128385","2017-02-24 18:20:25","1360"
"A15781PHGW377Y","cs_wg_v2_real4","3NL0RFNU0FOQ9DYI94G1EZVHPHCK4X","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","15","1","MOUNTAIN","MOUNTAIN


","248987","2017-02-24 18:22:44","1361"
"AAXX5LDVJ32F8","cs_wg_v2_real4","35USIKEBNRH5W6NZP51W3PWZF3NN6Q","test","Memory","8","[0]","8","100","1",NULL,"HELICOPTOR, MILITARY, UMBRELLA, BASKET, FOOTBALL, STRUCTURE, STOMACH, ELEPHANT, CHOCOLATE, KEYBOARD, MACHINE, MOUNTAIN, COMMUNITY, DOORWAY, WEDDING, BOOKCASE","198522","2017-02-24 18:22:49","1362"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","3","70","1","elephant",,"51400","2017-02-24 18:23:45","1363"
"A2KLJKDG90K1PP","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","1","40","0","CHOCOLATE",,"120372","2017-02-24 18:24:25","1364"
"A3RVYJNYREMTAH","cs_wg_v2_real4","3X73LLYYQ1FLTV7GLOS00GLPOH3HNL","test","Most letters in alphabet between word's 4th and 5th letters","4","[30,40,60,5,55,5,0,30,25,15,40,90,25,65,5,30,60,40,90,65]","0","25","0","military","military
bookshelf
helic
sunli
mount
","47154","2017-02-24 18:24:56","1365"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","4","30","1","community",,"74039","2017-02-24 18:25:29","1366"
"A3RVYJNYREMTAH","cs_wg_v2_real4","3X73LLYYQ1FLTV7GLOS00GLPOH3HNL","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","1","25","1","structure","mounti
booksh
helico
sunlig
struct","48019","2017-02-24 18:26:32","1367"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most vertical lines","6","[40,90,50,50,80,80,50,80,30,70,70,50,60,60,60,90,50,90,50,80]","5","40","1","sunlight",,"47759","2017-02-24 18:26:50","1368"
"A15781PHGW377Y","cs_wg_v2_real4","3NL0RFNU0FOQ9DYI94G1EZVHPHCK4X","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","1","30","1","CHOCOLATE","CHOCOLATE 6

","200372","2017-02-24 18:27:16","1369"
"A2KLJKDG90K1PP","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","2","20","1","SUNLIGHT",,"56326","2017-02-24 18:27:49","1370"
"A3RVYJNYREMTAH","cs_wg_v2_real4","3X73LLYYQ1FLTV7GLOS00GLPOH3HNL","test","Most horizontal lines","7","[50,30,70,50,70,70,80,40,10,60,70,50,60,40,60,110,30,100,60,60]","2","60","0","HELICOPTER","STRUCTURE
SUNLIGHT
HELICOPTER","45339","2017-02-24 18:28:19","1371"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","6","25","1","mountain",,"59826","2017-02-24 18:28:29","1372"
"A3RVYJNYREMTAH","cs_wg_v2_real4","3X73LLYYQ1FLTV7GLOS00GLPOH3HNL","test","Most letters in the set: T, P, O, K, I, C, H.","1","[20,40,60,0,30,30,30,30,20,30,40,30,10,20,20,60,40,30,30,0]","3","30","1","COMMUNITY","MOUNTAIN
STRUCTURE
SUNLIGHT
BOOKSHELF
COMMUNITY","52903","2017-02-24 18:29:29","1373"
"A38N2MBXP7IOPS
","cs_wg_v2_real4","3SNLUL3WO4O0AHAF9AJK636QDU5ULX","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","7","25","1","traffic",,"46179","2017-02-24 18:29:53","1374"
"A2KLJKDG90K1PP","cs_wg_v2_real4","3DY4FPOOA1PBQUUSJKQLO1H8XT3RV9","test","Most letters in alphabet between word's 5th and 6th letters","5","[75,35,15,65,95,25,15,95,110,10,55,85,25,70,35,60,10,35,5,35]","3","25","1","STRUCTURE",,"63316","2017-02-24 18:29:55","1375"
"A3RVYJNYREMTAH","cs_wg_v2_real4","3X73LLYYQ1FLTV7GLOS00GLPOH3HNL","test","Most letters before word's second letter in alphabet","3","[0,70,35,0,40,0,85,70,70,100,70,95,20,20,70,20,95,55,70,60]","4","25","0","SUNLIGHT",,"46266","2017-02-24 18:30:34","1376"
"A3A6AK4E156TVE","cs_wg_v2_real4","3MH9DQ757WDKOPWEYJM4TB1IHDJUGR","test","Most letters come after the word's third letter in the alphabet.","2","[40,70,60,115,75,120,130,30,60,65,60,45,115,10,45,75,60,110,60,125]","0","25","1","ladder",,"52620","2017-02-24 18:31:33","1377"
